image_name,image_path,released_year,viewpoint,bbox,make,model,type
21e049e9c7e105,dataset/image/82/346/2008/21e049e9c7e105.jpg,2008,front,"[115.0, 83.0, 790.0, 626.0]",Baojun,Lechi,hatchback
e5c43686f3103d,dataset/image/82/346/2008/e5c43686f3103d.jpg,2008,rear,"[133.0, 56.0, 755.0, 626.0]",Baojun,Lechi,hatchback
30392181974228,dataset/image/82/346/2008/30392181974228.jpg,2008,front,"[155.0, 39.0, 749.0, 618.0]",Baojun,Lechi,hatchback
931e0dd6ea41c0,dataset/image/82/346/2008/931e0dd6ea41c0.jpg,2008,front,"[112.0, 93.0, 805.0, 626.0]",Baojun,Lechi,hatchback
e5d6dddd2c4007,dataset/image/82/346/2008/e5d6dddd2c4007.jpg,2008,front,"[143.0, 55.0, 768.0, 567.0]",Baojun,Lechi,hatchback
2e9a09282d1563,dataset/image/82/346/2008/2e9a09282d1563.jpg,2008,rear,"[162.0, 41.0, 760.0, 596.0]",Baojun,Lechi,hatchback
6be80e2e5a6093,dataset/image/82/346/2008/6be80e2e5a6093.jpg,2008,rear,"[158.0, 87.0, 660.0, 572.0]",Baojun,Lechi,hatchback
8b62441a80f2c2,dataset/image/82/346/2008/8b62441a80f2c2.jpg,2008,front,"[160.0, 79.0, 702.0, 624.0]",Baojun,Lechi,hatchback
d8c1e61e6cc115,dataset/image/82/346/2008/d8c1e61e6cc115.jpg,2008,rear,"[151.0, 49.0, 701.0, 578.0]",Baojun,Lechi,hatchback
9cb1f69e9acab6,dataset/image/82/346/2008/9cb1f69e9acab6.jpg,2008,front,"[163.0, 18.0, 782.0, 626.0]",Baojun,Lechi,hatchback
a772dc10b59775,dataset/image/82/346/2008/a772dc10b59775.jpg,2008,front,"[116.0, 161.0, 782.0, 570.0]",Baojun,Lechi,hatchback
7959b6a24547cd,dataset/image/82/346/2008/7959b6a24547cd.jpg,2008,rear,"[205.0, 113.0, 699.0, 596.0]",Baojun,Lechi,hatchback
9927d4f0bfacf0,dataset/image/82/346/2008/9927d4f0bfacf0.jpg,2008,rear,"[181.0, 71.0, 722.0, 595.0]",Baojun,Lechi,hatchback
4423a87f9bb232,dataset/image/82/346/2008/4423a87f9bb232.jpg,2008,front,"[134.0, 25.0, 734.0, 619.0]",Baojun,Lechi,hatchback
5d939f2cc8410b,dataset/image/82/346/2009/5d939f2cc8410b.jpg,2009,front,"[150.0, 78.0, 752.0, 623.0]",Baojun,Lechi,hatchback
21bec8b3fbb00b,dataset/image/82/346/2009/21bec8b3fbb00b.jpg,2009,front,"[202.0, 140.0, 704.0, 563.0]",Baojun,Lechi,hatchback
bc6cf499620556,dataset/image/82/346/2009/bc6cf499620556.jpg,2009,front,"[104.0, 183.0, 810.0, 558.0]",Baojun,Lechi,hatchback
73ec564b33e1af,dataset/image/82/346/2009/73ec564b33e1af.jpg,2009,front,"[181.0, 76.0, 714.0, 616.0]",Baojun,Lechi,hatchback
1bd37a93308b12,dataset/image/82/346/2009/1bd37a93308b12.jpg,2009,front,"[134.0, 97.0, 769.0, 595.0]",Baojun,Lechi,hatchback
2a2c3a3833247f,dataset/image/82/346/2009/2a2c3a3833247f.jpg,2009,front,"[182.0, 125.0, 723.0, 560.0]",Baojun,Lechi,hatchback
834a99410c54f4,dataset/image/82/346/2009/834a99410c54f4.jpg,2009,rear,"[179.0, 98.0, 727.0, 626.0]",Baojun,Lechi,hatchback
349f75c865742f,dataset/image/82/346/2009/349f75c865742f.jpg,2009,rear,"[215.0, 120.0, 705.0, 593.0]",Baojun,Lechi,hatchback
060a13020491e1,dataset/image/82/346/2009/060a13020491e1.jpg,2009,rear,"[168.0, 54.0, 743.0, 597.0]",Baojun,Lechi,hatchback
15b20192a58fca,dataset/image/82/346/2009/15b20192a58fca.jpg,2009,front,"[214.0, 94.0, 690.0, 579.0]",Baojun,Lechi,hatchback
dae61b274a8bfe,dataset/image/82/346/2009/dae61b274a8bfe.jpg,2009,front,"[115.0, 84.0, 790.0, 574.0]",Baojun,Lechi,hatchback
bb29476c10d4fb,dataset/image/82/346/2009/bb29476c10d4fb.jpg,2009,front,"[183.0, 29.0, 730.0, 580.0]",Baojun,Lechi,hatchback
147c8c1302c511,dataset/image/82/346/2010/147c8c1302c511.jpg,2010,front,"[197.0, 93.0, 735.0, 584.0]",Baojun,Lechi,hatchback
11fcd4922decaa,dataset/image/82/346/2010/11fcd4922decaa.jpg,2010,front,"[167.0, 94.0, 755.0, 626.0]",Baojun,Lechi,hatchback
6eb6b399de10fb,dataset/image/82/346/2010/6eb6b399de10fb.jpg,2010,rear,"[178.0, 79.0, 722.0, 616.0]",Baojun,Lechi,hatchback
99b2cd4b2a225e,dataset/image/82/346/2010/99b2cd4b2a225e.jpg,2010,rear,"[197.0, 97.0, 713.0, 615.0]",Baojun,Lechi,hatchback
dbc1b2377e3904,dataset/image/82/347/2014/dbc1b2377e3904.jpg,2014,front,"[226.0, 82.0, 639.0, 416.0]",Baojun,Baojun 610 CROSS,hatchback
5a7aeca13bffa1,dataset/image/82/347/2014/5a7aeca13bffa1.jpg,2014,rear,"[220.0, 93.0, 629.0, 438.0]",Baojun,Baojun 610 CROSS,hatchback
3b21b6bef77978,dataset/image/82/347/2014/3b21b6bef77978.jpg,2014,front,"[192.0, 163.0, 727.0, 577.0]",Baojun,Baojun 610 CROSS,hatchback
c3ca69023caabb,dataset/image/82/345/2014/c3ca69023caabb.jpg,2014,front,"[175.0, 110.0, 652.0, 504.0]",Baojun,Baojun 730,MPV
f97e98575eb25a,dataset/image/82/345/2014/f97e98575eb25a.jpg,2014,rear,"[190.0, 68.0, 614.0, 450.0]",Baojun,Baojun 730,MPV
5c25ec9e4f1031,dataset/image/82/345/2014/5c25ec9e4f1031.jpg,2014,front,"[344.0, 176.0, 618.0, 412.0]",Baojun,Baojun 730,MPV
fe4c7c439b1578,dataset/image/82/345/2014/fe4c7c439b1578.jpg,2014,rear,"[194.0, 85.0, 704.0, 559.0]",Baojun,Baojun 730,MPV
125360387c0a20,dataset/image/82/345/2014/125360387c0a20.jpg,2014,rear,"[169.0, 77.0, 649.0, 520.0]",Baojun,Baojun 730,MPV
277c87d2fdda5c,dataset/image/82/345/2014/277c87d2fdda5c.jpg,2014,front,"[230.0, 153.0, 518.0, 400.0]",Baojun,Baojun 730,MPV
f248dbf90124bf,dataset/image/82/345/2014/f248dbf90124bf.jpg,2014,rear,"[214.0, 110.0, 566.0, 450.0]",Baojun,Baojun 730,MPV
98c6c3fa541cdb,dataset/image/82/345/2014/98c6c3fa541cdb.jpg,2014,front,"[158.0, 66.0, 649.0, 473.0]",Baojun,Baojun 730,MPV
a41aa8e4da01d9,dataset/image/82/345/2014/a41aa8e4da01d9.jpg,2014,front,"[264.0, 69.0, 568.0, 351.0]",Baojun,Baojun 730,MPV
ec9b91c828a965,dataset/image/82/345/2014/ec9b91c828a965.jpg,2014,front,"[200.0, 137.0, 744.0, 593.0]",Baojun,Baojun 730,MPV
6368e1a8487e70,dataset/image/82/345/2014/6368e1a8487e70.jpg,2014,rear,"[114.0, 29.0, 677.0, 554.0]",Baojun,Baojun 730,MPV
b729782876be86,dataset/image/82/345/2014/b729782876be86.jpg,2014,front,"[173.0, 75.0, 753.0, 572.0]",Baojun,Baojun 730,MPV
2cd87be8e1fae9,dataset/image/82/345/2014/2cd87be8e1fae9.jpg,2014,rear,"[167.0, 22.0, 506.0, 338.0]",Baojun,Baojun 730,MPV
44d20b8150ef6d,dataset/image/82/345/2014/44d20b8150ef6d.jpg,2014,rear,"[202.0, 122.0, 703.0, 612.0]",Baojun,Baojun 730,MPV
767ce9696e8de4,dataset/image/82/345/2014/767ce9696e8de4.jpg,2014,front,"[169.0, 111.0, 572.0, 503.0]",Baojun,Baojun 730,MPV
1968c01c739e63,dataset/image/82/345/2014/1968c01c739e63.jpg,2014,front,"[196.0, 57.0, 540.0, 383.0]",Baojun,Baojun 730,MPV
b942c2e65f1dff,dataset/image/82/345/2014/b942c2e65f1dff.jpg,2014,rear,"[169.0, 82.0, 549.0, 427.0]",Baojun,Baojun 730,MPV
6636c1f8478455,dataset/image/82/345/2014/6636c1f8478455.jpg,2014,rear,"[196.0, 77.0, 599.0, 443.0]",Baojun,Baojun 730,MPV
7c3a58b4f9a624,dataset/image/82/345/2014/7c3a58b4f9a624.jpg,2014,front,"[138.0, 1.0, 529.0, 351.0]",Baojun,Baojun 730,MPV
4f7c225489da97,dataset/image/82/345/2014/4f7c225489da97.jpg,2014,front,"[117.0, 8.0, 636.0, 557.0]",Baojun,Baojun 730,MPV
4ef96df03a6965,dataset/image/82/345/2015/4ef96df03a6965.jpg,2015,front,"[166.0, 92.0, 638.0, 479.0]",Baojun,Baojun 730,MPV
430018cf243e46,dataset/image/82/345/2015/430018cf243e46.jpg,2015,rear,"[194.0, 121.0, 609.0, 503.0]",Baojun,Baojun 730,MPV
dbc3d68e57aa98,dataset/image/82/345/2015/dbc3d68e57aa98.jpg,2015,rear,"[171.0, 58.0, 619.0, 490.0]",Baojun,Baojun 730,MPV
df2be2cca558df,dataset/image/82/345/2015/df2be2cca558df.jpg,2015,front,"[154.0, 98.0, 650.0, 511.0]",Baojun,Baojun 730,MPV
1a3dcb4d799b76,dataset/image/82/344/2013/1a3dcb4d799b76.jpg,2013,rear,"[220.0, 181.0, 690.0, 575.0]",Baojun,Baojun 630,sedan
3a4de2d931cd13,dataset/image/82/344/2013/3a4de2d931cd13.jpg,2013,front,"[192.0, 159.0, 730.0, 557.0]",Baojun,Baojun 630,sedan
518cff61b57f3b,dataset/image/82/344/2013/518cff61b57f3b.jpg,2013,front,"[179.0, 153.0, 737.0, 572.0]",Baojun,Baojun 630,sedan
2fa4cafbb7ee8f,dataset/image/82/344/2013/2fa4cafbb7ee8f.jpg,2013,rear,"[207.0, 177.0, 700.0, 579.0]",Baojun,Baojun 630,sedan
53414be68683ce,dataset/image/82/344/2013/53414be68683ce.jpg,2013,front,"[206.0, 166.0, 732.0, 548.0]",Baojun,Baojun 630,sedan
06d32120e76b72,dataset/image/82/344/2013/06d32120e76b72.jpg,2013,front,"[186.0, 161.0, 723.0, 558.0]",Baojun,Baojun 630,sedan
247483c6c4fff4,dataset/image/82/344/2013/247483c6c4fff4.jpg,2013,front,"[198.0, 166.0, 709.0, 550.0]",Baojun,Baojun 630,sedan
234b83182b2415,dataset/image/82/344/2013/234b83182b2415.jpg,2013,rear,"[223.0, 170.0, 684.0, 553.0]",Baojun,Baojun 630,sedan
b22be0e3adc9f4,dataset/image/82/344/2013/b22be0e3adc9f4.jpg,2013,rear,"[199.0, 150.0, 706.0, 564.0]",Baojun,Baojun 630,sedan
a92e6044b5fd78,dataset/image/82/344/2013/a92e6044b5fd78.jpg,2013,rear,"[215.0, 172.0, 707.0, 565.0]",Baojun,Baojun 630,sedan
3e395541f7701f,dataset/image/82/344/2013/3e395541f7701f.jpg,2013,front,"[192.0, 166.0, 723.0, 568.0]",Baojun,Baojun 630,sedan
fbcb25731a2a01,dataset/image/82/344/2013/fbcb25731a2a01.jpg,2013,front,"[216.0, 162.0, 690.0, 523.0]",Baojun,Baojun 630,sedan
43e9dcc3311ca8,dataset/image/82/344/2014/43e9dcc3311ca8.jpg,2014,front,"[155.0, 108.0, 641.0, 470.0]",Baojun,Baojun 630,sedan
5576d72ec72afc,dataset/image/82/344/2014/5576d72ec72afc.jpg,2014,rear,"[197.0, 164.0, 728.0, 604.0]",Baojun,Baojun 630,sedan
61f2c3a2bc929b,dataset/image/82/344/2014/61f2c3a2bc929b.jpg,2014,front,"[118.0, 12.0, 559.0, 417.0]",Baojun,Baojun 630,sedan
294f7a45472b31,dataset/image/82/344/2014/294f7a45472b31.jpg,2014,rear,"[95.0, 32.0, 698.0, 502.0]",Baojun,Baojun 630,sedan
1d4271774466d0,dataset/image/82/344/2014/1d4271774466d0.jpg,2014,front,"[165.0, 101.0, 636.0, 464.0]",Baojun,Baojun 630,sedan
84936680aac6f1,dataset/image/82/344/2014/84936680aac6f1.jpg,2014,front,"[173.0, 162.0, 737.0, 593.0]",Baojun,Baojun 630,sedan
717a52cdaf7587,dataset/image/82/344/2014/717a52cdaf7587.jpg,2014,front,"[153.0, 133.0, 759.0, 576.0]",Baojun,Baojun 630,sedan
92d494e352fe32,dataset/image/82/344/2014/92d494e352fe32.jpg,2014,rear,"[151.0, 114.0, 630.0, 494.0]",Baojun,Baojun 630,sedan
00cf988f05fc68,dataset/image/82/344/2014/00cf988f05fc68.jpg,2014,rear,"[185.0, 148.0, 725.0, 591.0]",Baojun,Baojun 630,sedan
8a637b8200bff0,dataset/image/82/344/2014/8a637b8200bff0.jpg,2014,rear,"[157.0, 154.0, 598.0, 530.0]",Baojun,Baojun 630,sedan
4fba51f4f8947b,dataset/image/82/344/2012/4fba51f4f8947b.jpg,2012,front,"[205.0, 180.0, 698.0, 552.0]",Baojun,Baojun 630,sedan
5adc26d6868635,dataset/image/82/344/2012/5adc26d6868635.jpg,2012,rear,"[207.0, 197.0, 708.0, 608.0]",Baojun,Baojun 630,sedan
cda0f71624955e,dataset/image/82/344/2012/cda0f71624955e.jpg,2012,rear,"[193.0, 156.0, 704.0, 571.0]",Baojun,Baojun 630,sedan
7052719da32877,dataset/image/82/344/2012/7052719da32877.jpg,2012,rear,"[187.0, 157.0, 721.0, 597.0]",Baojun,Baojun 630,sedan
b6c867207d1773,dataset/image/82/344/2012/b6c867207d1773.jpg,2012,front,"[200.0, 171.0, 713.0, 555.0]",Baojun,Baojun 630,sedan
c7495c498b9980,dataset/image/82/344/2012/c7495c498b9980.jpg,2012,rear,"[242.0, 161.0, 693.0, 534.0]",Baojun,Baojun 630,sedan
4fdffb88eba7e8,dataset/image/82/344/2012/4fdffb88eba7e8.jpg,2012,front,"[133.0, 117.0, 788.0, 603.0]",Baojun,Baojun 630,sedan
950bb646ef9897,dataset/image/82/344/2012/950bb646ef9897.jpg,2012,front,"[231.0, 184.0, 680.0, 532.0]",Baojun,Baojun 630,sedan
b95f3600e8a076,dataset/image/82/344/2012/b95f3600e8a076.jpg,2012,front,"[174.0, 159.0, 740.0, 584.0]",Baojun,Baojun 630,sedan
7bcd7cb83a0f16,dataset/image/82/344/2012/7bcd7cb83a0f16.jpg,2012,rear,"[172.0, 139.0, 740.0, 597.0]",Baojun,Baojun 630,sedan
783f516bdab33e,dataset/image/82/344/2012/783f516bdab33e.jpg,2012,front,"[187.0, 192.0, 730.0, 613.0]",Baojun,Baojun 630,sedan
9ed436ac12e9ee,dataset/image/82/344/2011/9ed436ac12e9ee.jpg,2011,front,"[124.0, 118.0, 786.0, 602.0]",Baojun,Baojun 630,sedan
f5a00b3d1752ba,dataset/image/82/344/2011/f5a00b3d1752ba.jpg,2011,rear,"[167.0, 124.0, 746.0, 612.0]",Baojun,Baojun 630,sedan
8face5636a8638,dataset/image/82/344/2011/8face5636a8638.jpg,2011,front,"[160.0, 139.0, 763.0, 604.0]",Baojun,Baojun 630,sedan
2375f0ed13904b,dataset/image/82/344/2011/2375f0ed13904b.jpg,2011,front,"[161.0, 126.0, 770.0, 606.0]",Baojun,Baojun 630,sedan
b49e34e368e3dd,dataset/image/82/344/2011/b49e34e368e3dd.jpg,2011,front,"[166.0, 103.0, 769.0, 572.0]",Baojun,Baojun 630,sedan
4273a70e8d607e,dataset/image/82/344/2011/4273a70e8d607e.jpg,2011,rear,"[174.0, 154.0, 733.0, 616.0]",Baojun,Baojun 630,sedan
f10ef6f2d2e5a5,dataset/image/82/344/2011/f10ef6f2d2e5a5.jpg,2011,rear,"[178.0, 133.0, 739.0, 599.0]",Baojun,Baojun 630,sedan
e3ec5f41cded33,dataset/image/82/343/2014/e3ec5f41cded33.jpg,2014,rear,"[196.0, 147.0, 736.0, 597.0]",Baojun,Baojun 610,hatchback
33f321fbbb0530,dataset/image/82/343/2014/33f321fbbb0530.jpg,2014,rear,"[174.0, 111.0, 626.0, 481.0]",Baojun,Baojun 610,hatchback
f17ffc424e2c68,dataset/image/82/343/2014/f17ffc424e2c68.jpg,2014,rear,"[185.0, 161.0, 714.0, 594.0]",Baojun,Baojun 610,hatchback
e09fba5dd8aac8,dataset/image/82/343/2014/e09fba5dd8aac8.jpg,2014,rear,"[198.0, 184.0, 699.0, 594.0]",Baojun,Baojun 610,hatchback
7b2980bb5976d7,dataset/image/82/343/2014/7b2980bb5976d7.jpg,2014,rear,"[200.0, 150.0, 705.0, 569.0]",Baojun,Baojun 610,hatchback
420f4220c59e4c,dataset/image/82/343/2014/420f4220c59e4c.jpg,2014,front,"[177.0, 110.0, 628.0, 460.0]",Baojun,Baojun 610,hatchback
401aa63e2abc4b,dataset/image/82/343/2014/401aa63e2abc4b.jpg,2014,front,"[170.0, 162.0, 638.0, 498.0]",Baojun,Baojun 610,hatchback
3badac2adaf68d,dataset/image/82/343/2014/3badac2adaf68d.jpg,2014,rear,"[176.0, 133.0, 622.0, 502.0]",Baojun,Baojun 610,hatchback
81ca359c28c039,dataset/image/82/343/2014/81ca359c28c039.jpg,2014,rear,"[185.0, 157.0, 595.0, 493.0]",Baojun,Baojun 610,hatchback
8ba721af575bd4,dataset/image/82/343/2014/8ba721af575bd4.jpg,2014,rear,"[220.0, 156.0, 602.0, 472.0]",Baojun,Baojun 610,hatchback
206c73e10f24c5,dataset/image/82/343/2014/206c73e10f24c5.jpg,2014,rear,"[154.0, 127.0, 620.0, 517.0]",Baojun,Baojun 610,hatchback
1de575ae42d0c4,dataset/image/82/343/2014/1de575ae42d0c4.jpg,2014,front,"[166.0, 154.0, 747.0, 584.0]",Baojun,Baojun 610,hatchback
67aedf5df6f9ba,dataset/image/82/343/2014/67aedf5df6f9ba.jpg,2014,rear,"[207.0, 218.0, 570.0, 509.0]",Baojun,Baojun 610,hatchback
4b9b9157f57d9a,dataset/image/82/343/2014/4b9b9157f57d9a.jpg,2014,front,"[142.0, 132.0, 643.0, 501.0]",Baojun,Baojun 610,hatchback
5cae1673eb599d,dataset/image/82/343/2014/5cae1673eb599d.jpg,2014,front,"[232.0, 180.0, 593.0, 443.0]",Baojun,Baojun 610,hatchback
efa1b46becd2cf,dataset/image/82/343/2014/efa1b46becd2cf.jpg,2014,front,"[165.0, 108.0, 623.0, 444.0]",Baojun,Baojun 610,hatchback
bc110ec00fc530,dataset/image/82/343/2014/bc110ec00fc530.jpg,2014,front,"[139.0, 28.0, 652.0, 465.0]",Baojun,Baojun 610,hatchback
2c96a5059c038d,dataset/image/82/343/2014/2c96a5059c038d.jpg,2014,rear,"[178.0, 141.0, 609.0, 504.0]",Baojun,Baojun 610,hatchback
200155c11178af,dataset/image/82/343/2014/200155c11178af.jpg,2014,front,"[160.0, 159.0, 639.0, 521.0]",Baojun,Baojun 610,hatchback
05ebd719652975,dataset/image/82/343/2014/05ebd719652975.jpg,2014,front,"[112.0, 92.0, 788.0, 589.0]",Baojun,Baojun 610,hatchback
fbc7afa1f89113,dataset/image/82/343/2014/fbc7afa1f89113.jpg,2014,front,"[168.0, 108.0, 758.0, 544.0]",Baojun,Baojun 610,hatchback
aa3acd67cdaad2,dataset/image/82/343/2014/aa3acd67cdaad2.jpg,2014,rear,"[202.0, 148.0, 594.0, 458.0]",Baojun,Baojun 610,hatchback
c55fc4a7c8bf38,dataset/image/82/343/2014/c55fc4a7c8bf38.jpg,2014,front,"[170.0, 87.0, 661.0, 445.0]",Baojun,Baojun 610,hatchback
2a3f3d0fd9a9dd,dataset/image/82/343/2014/2a3f3d0fd9a9dd.jpg,2014,rear,"[122.0, 70.0, 612.0, 456.0]",Baojun,Baojun 610,hatchback
0769d8562d2075,dataset/image/82/343/2014/0769d8562d2075.jpg,2014,front,"[195.0, 139.0, 614.0, 455.0]",Baojun,Baojun 610,hatchback
f16d725fdcf4fe,dataset/image/82/343/2014/f16d725fdcf4fe.jpg,2014,rear,"[181.0, 142.0, 740.0, 599.0]",Baojun,Baojun 610,hatchback
fb6db2671bde93,dataset/image/82/343/2014/fb6db2671bde93.jpg,2014,rear,"[195.0, 130.0, 589.0, 449.0]",Baojun,Baojun 610,hatchback
a10ad9baef6da9,dataset/image/82/343/2014/a10ad9baef6da9.jpg,2014,front,"[150.0, 126.0, 760.0, 571.0]",Baojun,Baojun 610,hatchback
97a8d02feb25fa,dataset/image/82/343/2014/97a8d02feb25fa.jpg,2014,front,"[89.0, 52.0, 632.0, 538.0]",Baojun,Baojun 610,hatchback
a7403ef1b47817,dataset/image/82/343/2014/a7403ef1b47817.jpg,2014,front,"[161.0, 146.0, 762.0, 595.0]",Baojun,Baojun 610,hatchback
cfc2582a3aa187,dataset/image/82/343/2014/cfc2582a3aa187.jpg,2014,front,"[99.0, 73.0, 626.0, 460.0]",Baojun,Baojun 610,hatchback
1a8472e251072b,dataset/image/82/343/2014/1a8472e251072b.jpg,2014,rear,"[171.0, 107.0, 575.0, 442.0]",Baojun,Baojun 610,hatchback
dde803852cefc4,dataset/image/82/343/2014/dde803852cefc4.jpg,2014,front,"[179.0, 126.0, 615.0, 457.0]",Baojun,Baojun 610,hatchback
e7674660ba83e0,dataset/image/82/343/2014/e7674660ba83e0.jpg,2014,rear,"[166.0, 95.0, 661.0, 483.0]",Baojun,Baojun 610,hatchback
1585a81eb39f2c,dataset/image/82/343/2014/1585a81eb39f2c.jpg,2014,rear,"[155.0, 40.0, 655.0, 441.0]",Baojun,Baojun 610,hatchback
87400ec0e970f8,dataset/image/82/343/2014/87400ec0e970f8.jpg,2014,rear,"[181.0, 150.0, 727.0, 589.0]",Baojun,Baojun 610,hatchback
b48a81a75f7ab2,dataset/image/82/343/2014/b48a81a75f7ab2.jpg,2014,front,"[143.0, 68.0, 641.0, 433.0]",Baojun,Baojun 610,hatchback
a7dc5661f623f8,dataset/image/82/343/2014/a7dc5661f623f8.jpg,2014,rear,"[144.0, 100.0, 627.0, 500.0]",Baojun,Baojun 610,hatchback
7b0c377d0ea31b,dataset/image/49/1435/2014/7b0c377d0ea31b.jpg,2014,front,"[39.0, 59.0, 760.0, 471.0]",Mitsuoka,Orochi,sports
812d0edca0aa61,dataset/image/49/1435/2010/812d0edca0aa61.jpg,2010,front,"[27.0, 22.0, 798.0, 563.0]",Mitsuoka,Orochi,sports
f23b689f2ebccd,dataset/image/49/1435/2010/f23b689f2ebccd.jpg,2010,rear,"[107.0, 154.0, 648.0, 455.0]",Mitsuoka,Orochi,sports
d56b1ffd9ac0b4,dataset/image/49/1435/2010/d56b1ffd9ac0b4.jpg,2010,front,"[165.0, 125.0, 650.0, 440.0]",Mitsuoka,Orochi,sports
5c2973eeabd67a,dataset/image/49/1435/2010/5c2973eeabd67a.jpg,2010,rear,"[119.0, 158.0, 663.0, 470.0]",Mitsuoka,Orochi,sports
dbaa7b5abe393b,dataset/image/49/1435/2010/dbaa7b5abe393b.jpg,2010,front,"[35.0, 41.0, 750.0, 522.0]",Mitsuoka,Orochi,sports
d7606ca09645a4,dataset/image/49/1435/2010/d7606ca09645a4.jpg,2010,rear,"[147.0, 205.0, 884.0, 581.0]",Mitsuoka,Orochi,sports
3ab0a7c00eb5da,dataset/image/49/1435/2010/3ab0a7c00eb5da.jpg,2010,front,"[150.0, 247.0, 591.0, 538.0]",Mitsuoka,Orochi,sports
ab6a8ee7610cb3,dataset/image/49/1435/2010/ab6a8ee7610cb3.jpg,2010,front,"[40.0, 175.0, 989.0, 654.0]",Mitsuoka,Orochi,sports
940329501f9906,dataset/image/49/1435/2010/940329501f9906.jpg,2010,rear,"[67.0, 163.0, 726.0, 525.0]",Mitsuoka,Orochi,sports
eb13e36b26b238,dataset/image/49/1435/2010/eb13e36b26b238.jpg,2010,rear,"[160.0, 167.0, 641.0, 436.0]",Mitsuoka,Orochi,sports
3696df3fb17d9d,dataset/image/49/1435/2010/3696df3fb17d9d.jpg,2010,front,"[94.0, 123.0, 703.0, 462.0]",Mitsuoka,Orochi,sports
f1a22367e85af0,dataset/image/49/1435/2010/f1a22367e85af0.jpg,2010,front,"[90.0, 163.0, 633.0, 442.0]",Mitsuoka,Orochi,sports
230bf0a1dbf281,dataset/image/49/1435/2011/230bf0a1dbf281.jpg,2011,front,"[133.0, 196.0, 762.0, 556.0]",Mitsuoka,Orochi,sports
6d01c0fe07b286,dataset/image/49/1435/2011/6d01c0fe07b286.jpg,2011,rear,"[91.0, 95.0, 783.0, 444.0]",Mitsuoka,Orochi,sports
16bf633b209513,dataset/image/49/1434/2010/16bf633b209513.jpg,2010,front,"[101.0, 122.0, 711.0, 480.0]",Mitsuoka,Galue,convertible
a65f7cfaca79d2,dataset/image/49/1434/2010/a65f7cfaca79d2.jpg,2010,front,"[151.0, 110.0, 570.0, 438.0]",Mitsuoka,Galue,convertible
23d0784f0d296d,dataset/image/49/1434/2010/23d0784f0d296d.jpg,2010,rear,"[187.0, 114.0, 634.0, 446.0]",Mitsuoka,Galue,convertible
6b8bc2c6a656cb,dataset/image/49/1434/2010/6b8bc2c6a656cb.jpg,2010,rear,"[134.0, 128.0, 875.0, 622.0]",Mitsuoka,Galue,convertible
c08db42411fcfb,dataset/image/49/1434/2010/c08db42411fcfb.jpg,2010,rear,"[133.0, 169.0, 659.0, 530.0]",Mitsuoka,Galue,convertible
d1a9ac8f2f5886,dataset/image/49/1434/2010/d1a9ac8f2f5886.jpg,2010,front,"[121.0, 150.0, 634.0, 482.0]",Mitsuoka,Galue,convertible
764937524c029d,dataset/image/49/1434/2010/764937524c029d.jpg,2010,front,"[175.0, 93.0, 636.0, 455.0]",Mitsuoka,Galue,convertible
0553de16ed6735,dataset/image/49/1434/2011/0553de16ed6735.jpg,2011,front,"[133.0, 177.0, 770.0, 595.0]",Mitsuoka,Galue,convertible
a4135359ef2356,dataset/image/49/1434/2011/a4135359ef2356.jpg,2011,front,"[162.0, 92.0, 753.0, 563.0]",Mitsuoka,Galue,convertible
cfd18f8e818a3e,dataset/image/49/1436/2010/cfd18f8e818a3e.jpg,2010,front,"[202.0, 167.0, 624.0, 443.0]",Mitsuoka,Himiko,hardtop convertible
3cdec4de002398,dataset/image/49/1436/2010/3cdec4de002398.jpg,2010,rear,"[134.0, 159.0, 893.0, 658.0]",Mitsuoka,Himiko,hardtop convertible
5009da069d8c4e,dataset/image/49/1436/2010/5009da069d8c4e.jpg,2010,rear,"[132.0, 152.0, 663.0, 503.0]",Mitsuoka,Himiko,hardtop convertible
ad274d44d65c48,dataset/image/49/1436/2010/ad274d44d65c48.jpg,2010,front,"[144.0, 75.0, 655.0, 469.0]",Mitsuoka,Himiko,hardtop convertible
a83785e7d25965,dataset/image/49/1436/2010/a83785e7d25965.jpg,2010,front,"[126.0, 164.0, 901.0, 665.0]",Mitsuoka,Himiko,hardtop convertible
9ba8a30a2af3d1,dataset/image/49/1436/2010/9ba8a30a2af3d1.jpg,2010,rear,"[172.0, 219.0, 621.0, 524.0]",Mitsuoka,Himiko,hardtop convertible
49850f76e25c55,dataset/image/49/1436/2010/49850f76e25c55.jpg,2010,front,"[142.0, 145.0, 666.0, 512.0]",Mitsuoka,Himiko,hardtop convertible
56a0abdfd1c0c0,dataset/image/49/1436/2010/56a0abdfd1c0c0.jpg,2010,rear,"[142.0, 139.0, 590.0, 485.0]",Mitsuoka,Himiko,hardtop convertible
f8973a573b1cc2,dataset/image/49/1436/2010/f8973a573b1cc2.jpg,2010,front,"[112.0, 125.0, 659.0, 462.0]",Mitsuoka,Himiko,hardtop convertible
1caed0e52c8874,dataset/image/49/1436/2010/1caed0e52c8874.jpg,2010,front,"[71.0, 121.0, 726.0, 508.0]",Mitsuoka,Himiko,hardtop convertible
7da799d0c48ec7,dataset/image/49/1436/2010/7da799d0c48ec7.jpg,2010,front,"[195.0, 162.0, 618.0, 438.0]",Mitsuoka,Himiko,hardtop convertible
